period,parent,timestamp,chunk_index,chunk_records,status,error,theta_deg,phi_deg,n2o_tlag_s,n2o_hdi_lo_s,n2o_hdi_hi_s,n2o_hdi_range_s,n2o_is_reliable,n2o_tlag_pw_s,n2o_corr_pw,n2o_cov_pwb,n2o_ar_order,n2o_best_combination,n2o_applied_records,n2o_status,ch4_tlag_s,ch4_hdi_lo_s,ch4_hdi_hi_s,ch4_hdi_range_s,ch4_is_reliable,ch4_tlag_pw_s,ch4_corr_pw,ch4_cov_pwb,ch4_ar_order,ch4_best_combination,ch4_applied_records,ch4_status,n2o_pwbopt_s_std,n2o_flag_std,n2o_pwbopt_s_pf,n2o_flag_pf,n2o_tlag_final_s,n2o_tlag_final_pf_s,ch4_pwbopt_s_std,ch4_flag_std,ch4_pwbopt_s_pf,ch4_flag_pf,ch4_tlag_final_s,ch4_tlag_final_pf_s
CH-CHA_202108220030.csv,CH-CHA_202108211900.csv,2021-08-22T00:30:00,11,35987,ok,,-16.378396097772985,19.993330814419735,1.8,1.8,1.85,0.050000000000000044,True,1.7,0.04285479038269698,8.00970882303234e-07,412.0,ct,36.0,ok,1.8,1.75,1.85,0.10000000000000009,True,1.8,0.02046552605761927,1.0793978106368263e-05,345.0,ct,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202108220100.csv,CH-CHA_202108220100.csv,2021-08-22T01:00:00,0,36000,ok,,103.99174933781616,5.541587248736084,1.8,1.8,1.8,0.0,True,1.7,0.03871116308430352,2.097809954852664e-06,403.0,ct,36.0,ok,1.8,1.75,1.8,0.050000000000000044,True,-8.4,0.02366428629973719,1.8210099412603692e-05,344.0,tc,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202108220130.csv,CH-CHA_202108220100.csv,2021-08-22T01:30:00,1,36000,ok,,24.043671916733054,5.100719828294909,1.8,1.8,1.85,0.050000000000000044,True,1.75,0.04998541201131365,1.8499323747517916e-07,445.0,ct,36.0,ok,1.75,-10.0,3.25,13.25,False,-7.95,-0.018806112485187754,5.549017679509125e-06,446.0,wc,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.75,S2_optimal,1.8,S3_unreliable,1.75,1.8
CH-CHA_202108220200.csv,CH-CHA_202108220100.csv,2021-08-22T02:00:00,2,36000,ok,,116.72402734230123,33.548232114279685,1.8,1.8,1.85,0.050000000000000044,True,1.75,0.036840143154375046,-3.704277848659087e-07,440.0,ct,36.0,ok,1.8,1.8,1.8,0.0,True,3.95,0.019137719682022613,-5.904536360279053e-06,451.0,tc,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202108220230.csv,CH-CHA_202108220100.csv,2021-08-22T02:30:00,3,36000,ok,,43.104755430567906,1.8263563301745374,1.85,1.8,1.85,0.050000000000000044,True,1.75,0.04323422311532917,-2.015855404994693e-06,401.0,ct,37.0,ok,1.8,1.8,1.85,0.050000000000000044,True,1.7,0.0219745506515386,2.6752473480484927e-06,279.0,ct,36.0,ok,1.85,S1_optimal,1.85,S1_optimal,1.85,1.85,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202108220300.csv,CH-CHA_202108220100.csv,2021-08-22T03:00:00,4,36000,ok,,-159.8408602345278,3.0885614677517794,1.85,1.8,1.9,0.09999999999999987,True,1.7,0.04238581276169785,3.973493302140805e-07,455.0,ct,37.0,ok,1.9,1.8,1.95,0.1499999999999999,True,1.95,0.019112510880064708,-1.041556285203838e-06,443.0,ct,38.0,ok,1.85,S1_optimal,1.85,S1_optimal,1.85,1.85,1.9,S1_optimal,1.9,S1_optimal,1.9,1.9
CH-CHA_202108220330.csv,CH-CHA_202108220100.csv,2021-08-22T03:30:00,5,36000,ok,,128.16776705426457,2.706968954095707,1.85,1.85,1.9,0.04999999999999982,True,1.75,0.05660283964342891,0.00014431467050245292,442.0,ct,37.0,ok,1.85,-5.6,7.15,12.75,False,-7.15,-0.016939171955934366,2.200831575372134e-06,439.0,ct,38.0,ok,1.85,S1_optimal,1.85,S1_optimal,1.85,1.85,1.85,S2_optimal,1.9,S3_unreliable,1.85,1.9
CH-CHA_202108220400.csv,CH-CHA_202108220100.csv,2021-08-22T04:00:00,6,36000,ok,,161.27396923283476,4.204910558975932,1.8,1.8,1.85,0.050000000000000044,True,1.75,0.05890087823405111,-1.122534278662881e-07,441.0,ct,36.0,ok,1.8,1.8,1.85,0.050000000000000044,True,1.75,0.031048074046649193,2.0483535727068014e-06,381.0,ct,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202108220430.csv,CH-CHA_202108220100.csv,2021-08-22T04:30:00,7,36000,ok,,6.81577026022686,2.5628089922271076,1.8,1.75,1.85,0.10000000000000009,True,1.75,0.056904442138237483,2.0485260591925926e-06,401.0,ct,36.0,ok,1.8,1.65,1.8,0.15000000000000013,True,1.75,0.021559654478314018,3.00338467445659e-06,385.0,ct,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202108220500.csv,CH-CHA_202108220100.csv,2021-08-22T05:00:00,8,36000,ok,,-21.110738339005124,-2.2808736219922547,1.8,1.75,1.8,0.050000000000000044,True,1.75,0.05649990307632193,2.3469912555494477e-06,455.0,ct,36.0,ok,1.75,1.75,1.8,0.050000000000000044,True,1.75,0.020221423297609717,8.485215982931763e-06,385.0,ct,35.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202108220530.csv,CH-CHA_202108220100.csv,2021-08-22T05:30:00,9,36000,ok,,-23.816243005774396,-0.1875025640047048,1.8,1.75,1.85,0.10000000000000009,True,1.75,0.052199490710606936,1.7511871213591465e-06,455.0,ct,36.0,ok,1.8,1.7,1.85,0.15000000000000013,True,1.65,0.01947915062142091,4.0544199319238005e-06,455.0,ct,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202108220600.csv,CH-CHA_202108220100.csv,2021-08-22T06:00:00,10,36000,ok,,88.53113044069467,5.34852273811309,1.8,1.8,1.85,0.050000000000000044,True,1.85,0.05724439318822736,7.74411055936749e-07,410.0,cw,36.0,ok,1.8,1.8,1.9,0.09999999999999987,True,1.85,0.034543202117293954,2.4434493488215055e-06,443.0,ct,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202108220630.csv,CH-CHA_202108220100.csv,2021-08-22T06:30:00,11,35988,ok,,94.92451732024026,3.5749491226624333,1.95,1.65,2.6,0.9500000000000002,False,1.8,0.032100664738688105,-2.0225007563731112e-07,455.0,ct,39.0,ok,1.95,-8.05,6.5,14.55,False,5.35,-0.02161363154097915,-2.061043291955943e-06,443.0,ct,36.0,ok,1.95,S2_optimal,1.95,S2_optimal,1.95,1.95,1.95,S2_optimal,1.8,S3_unreliable,1.95,1.8
CH-CHA_202108220700.csv,CH-CHA_202108220700.csv,2021-08-22T07:00:00,0,36000,ok,,-179.17837049971138,3.5384004052211004,1.8,1.75,1.8,0.050000000000000044,True,1.75,0.059278539795984006,1.3156539302329732e-07,455.0,ct,36.0,ok,-4.1,-6.15,8.2,14.35,False,3.8,0.01670686258990414,2.0057756501265453e-06,385.0,cw,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.95,S3_unreliable,1.8,S3_unreliable,1.95,1.8
CH-CHA_202108220730.csv,CH-CHA_202108220700.csv,2021-08-22T07:30:00,1,36000,ok,,153.53965205192966,3.0236471185337668,1.8,1.75,1.8,0.050000000000000044,True,1.75,0.050713036249816865,-1.5915452068533598e-07,454.0,ct,36.0,ok,1.75,-6.95,8.95,15.899999999999999,False,-1.35,0.01832799690851338,-6.057638992620303e-07,441.0,ct,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.75,S2_optimal,1.8,S3_unreliable,1.75,1.8
CH-CHA_202108220800.csv,CH-CHA_202108220700.csv,2021-08-22T08:00:00,2,36000,ok,,163.59757953796475,-9.250084594621896,1.75,1.7,1.8,0.10000000000000009,True,1.75,0.03759389542720736,1.4902533181822206e-07,430.0,ct,35.0,ok,1.85,-9.8,2.25,12.05,False,-1.2,-0.01693395110950175,3.905289580289524e-07,419.0,ct,36.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.85,S2_optimal,1.8,S3_unreliable,1.85,1.8
CH-CHA_202108220830.csv,CH-CHA_202108220700.csv,2021-08-22T08:30:00,3,36000,ok,,-21.86845842909632,3.498213911806008,1.75,1.75,1.8,0.050000000000000044,True,1.7,0.04995205391737482,8.214926325205454e-07,409.0,ct,35.0,ok,1.75,-9.2,1.9,11.1,False,-9.35,0.018010724118709638,-1.1659577542093124e-06,441.0,ct,36.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.75,S2_optimal,1.8,S3_unreliable,1.75,1.8
CH-CHA_202108220900.csv,CH-CHA_202108220700.csv,2021-08-22T09:00:00,4,36000,ok,,-42.98640389946131,2.270618418036898,1.75,1.75,1.8,0.050000000000000044,True,1.75,0.05617490474348035,3.3242107875632165e-06,446.0,ct,35.0,ok,1.6,-5.25,8.75,14.0,False,2.2,-0.014300181893586006,-7.177043399697933e-06,421.0,ct,36.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.6,S2_optimal,1.8,S3_unreliable,1.6,1.8
CH-CHA_202108220930.csv,CH-CHA_202108220700.csv,2021-08-22T09:30:00,5,36000,ok,,-54.31237633415592,2.0658348895112915,1.75,1.7,1.75,0.050000000000000044,True,1.65,0.05254991914218555,1.1287687722745652e-06,435.0,ct,35.0,ok,1.8,-0.65,1.85,2.5,False,1.6,0.019660808417709525,1.627249903742166e-06,441.0,ct,36.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.8,S2_optimal,1.8,S3_unreliable,1.8,1.8
CH-CHA_202108221000.csv,CH-CHA_202108220700.csv,2021-08-22T10:00:00,6,36000,ok,,-28.247416909673035,1.688315692903871,1.75,1.75,1.75,0.0,True,1.7,0.0657626069385207,1.5317682761012151e-06,444.0,ct,35.0,ok,-0.55,-6.9,9.2,16.1,False,-7.3,-0.01735923781288136,8.684648524415576e-07,442.0,wc,36.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.8,S3_unreliable,1.8,S3_unreliable,1.8,1.8
CH-CHA_202108221030.csv,CH-CHA_202108220700.csv,2021-08-22T10:30:00,7,36000,ok,,7.425819385985349,2.59433619285231,1.75,1.75,1.75,0.0,True,1.7,0.061246828390590126,1.4403292656231642e-06,443.0,ct,35.0,ok,1.75,1.55,1.85,0.30000000000000004,True,1.7,0.028318692274076605,1.9472413761937202e-07,443.0,ct,35.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202108221100.csv,CH-CHA_202108220700.csv,2021-08-22T11:00:00,8,36000,ok,,-1.0577765092843945,2.818101206738425,1.75,1.75,1.75,0.0,True,1.7,0.05370980245860367,2.6946936979866372e-06,446.0,ct,35.0,ok,1.75,1.7,1.8,0.10000000000000009,True,1.7,0.025677062885313764,2.7836342285101247e-06,451.0,ct,35.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202108221130.csv,CH-CHA_202108220700.csv,2021-08-22T11:30:00,9,36000,ok,,5.91766121415817,3.148536351892816,1.75,1.75,1.75,0.0,True,1.7,0.06117904439787621,0.00045432562040258667,454.0,ct,35.0,ok,1.75,1.65,1.75,0.10000000000000009,True,1.7,0.030077225364161825,0.00035492374203700697,454.0,ct,35.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202108221200.csv,CH-CHA_202108220700.csv,2021-08-22T12:00:00,10,36000,ok,,3.1181871550770768,3.0722751181596775,1.75,1.7,1.75,0.050000000000000044,True,1.7,0.05579815739043333,0.0004400855360882236,448.0,ct,35.0,ok,1.75,1.7,1.75,0.050000000000000044,True,1.7,0.025025544275705938,-7.815504263282248e-07,441.0,ct,35.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202108221230.csv,CH-CHA_202108220700.csv,2021-08-22T12:30:00,11,35988,ok,,-4.894642998028012,2.699964076216044,1.75,1.7,1.75,0.050000000000000044,True,1.7,0.06292802059730256,0.00039796099935580416,443.0,ct,35.0,ok,1.7,1.65,1.8,0.15000000000000013,True,1.75,0.020780780167465356,0.00017956820884219247,443.0,ct,34.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.7,S1_optimal,1.7,S1_optimal,1.7,1.7
CH-CHA_202108221300.csv,CH-CHA_202108221300.csv,2021-08-22T13:00:00,0,36000,ok,,-105.21457292165589,11.959044984118478,1.7,1.7,1.75,0.050000000000000044,True,1.75,0.059967946576716995,2.9768674368144186e-06,446.0,ct,34.0,ok,1.7,1.7,1.8,0.10000000000000009,True,-3.5,-0.01670381552568657,1.1803601816703394e-05,455.0,ct,34.0,ok,1.7,S1_optimal,1.7,S1_optimal,1.7,1.7,1.7,S1_optimal,1.7,S1_optimal,1.7,1.7
CH-CHA_202108221330.csv,CH-CHA_202108221300.csv,2021-08-22T13:30:00,1,36000,ok,,164.43058827135943,3.551932861982246,1.75,1.7,1.75,0.050000000000000044,True,1.75,0.052009810819978776,3.121941484396924e-06,453.0,ct,35.0,ok,1.75,1.7,1.8,0.10000000000000009,True,1.65,0.023047586154427677,2.2320372019951224e-06,443.0,ct,35.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202108221400.csv,CH-CHA_202108221300.csv,2021-08-22T14:00:00,2,36000,ok,,163.7511582753967,3.4927843329820756,1.75,1.75,1.8,0.050000000000000044,True,1.7,0.060778377654001355,1.0992106537796631e-06,453.0,ct,35.0,ok,1.65,-4.0,5.85,9.85,False,9.3,0.01683343452747095,-5.536140634591574e-06,447.0,ct,35.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.65,S2_optimal,1.75,S3_unreliable,1.65,1.75
CH-CHA_202108221430.csv,CH-CHA_202108221300.csv,2021-08-22T14:30:00,3,36000,ok,,142.12147810324672,4.062581455033358,1.85,1.7,1.85,0.15000000000000013,True,1.8,0.024200875457647278,6.6546950311813534e-06,449.0,cw,37.0,ok,-0.95,-7.7,9.3,17.0,False,-1.95,0.01436829756756835,3.2660899821809193e-06,453.0,tc,35.0,ok,1.85,S1_optimal,1.85,S1_optimal,1.85,1.85,1.65,S3_unreliable,1.75,S3_unreliable,1.65,1.75
CH-CHA_202108221500.csv,CH-CHA_202108221300.csv,2021-08-22T15:00:00,4,36000,ok,,121.58946215916417,6.018281650925445,1.85,-9.05,3.15,12.200000000000001,False,5.55,-0.019275230173195844,8.11496705659207e-07,435.0,ct,37.0,ok,-0.7,-8.2,9.45,17.65,False,-3.9,0.017879726746746684,2.2175235465674648e-05,445.0,wc,35.0,ok,1.85,S2_optimal,1.85,S3_unreliable,1.85,1.85,1.65,S3_unreliable,1.75,S3_unreliable,1.65,1.75
CH-CHA_202108221530.csv,CH-CHA_202108221300.csv,2021-08-22T15:30:00,5,36000,ok,,109.83780270557673,4.486796933780753,1.8,1.75,1.85,0.10000000000000009,True,1.75,0.05874895787370476,6.097074114374918e-07,415.0,ct,36.0,ok,1.45,-3.95,4.65,8.600000000000001,False,6.15,0.015887554818829776,1.0389013278895849e-06,404.0,ct,35.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.45,S2_optimal,1.75,S3_unreliable,1.45,1.75
CH-CHA_202108221600.csv,CH-CHA_202108221300.csv,2021-08-22T16:00:00,6,36000,ok,,25.938710093766357,1.907176195392871,1.75,1.75,1.8,0.050000000000000044,True,1.7,0.05489814088317143,1.543011274179132e-06,445.0,ct,35.0,ok,1.75,1.65,1.8,0.15000000000000013,True,1.65,0.02936273631339514,1.1022300168911752e-07,443.0,ct,35.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202108221630.csv,CH-CHA_202108221300.csv,2021-08-22T16:30:00,7,36000,ok,,55.48849960698137,5.31033708077173,1.8,1.75,1.8,0.050000000000000044,True,1.8,0.033883902776417694,1.952429535971542e-06,444.0,ct,36.0,ok,1.75,1.7,1.8,0.10000000000000009,True,1.85,0.023776342415604935,2.8125889025855125e-06,442.0,ct,35.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202108221700.csv,CH-CHA_202108221300.csv,2021-08-22T17:00:00,8,36000,ok,,115.43537472207912,2.5289393604251686,1.85,1.8,1.9,0.09999999999999987,True,1.75,0.04740170815897263,3.651319395565418e-06,443.0,ct,37.0,ok,1.55,-8.65,7.95,16.6,False,-5.7,-0.019065139606892975,2.3197482546398457e-07,421.0,cw,35.0,ok,1.85,S1_optimal,1.85,S1_optimal,1.85,1.85,1.55,S2_optimal,1.75,S3_unreliable,1.55,1.75
CH-CHA_202108221730.csv,CH-CHA_202108221300.csv,2021-08-22T17:30:00,9,36000,ok,,161.85368258745868,4.2493520659790605,1.8,1.8,1.8,0.0,True,1.75,0.05052214187765409,2.6047608914167188e-06,453.0,ct,36.0,ok,1.65,-8.2,8.35,16.549999999999997,False,2.5,0.017344155830489046,-9.195505187728992e-07,441.0,ct,35.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.65,S2_optimal,1.75,S3_unreliable,1.65,1.75
CH-CHA_202108221800.csv,CH-CHA_202108221300.csv,2021-08-22T18:00:00,10,36000,ok,,-174.9171170780843,3.4300901476717707,1.8,1.75,1.8,0.050000000000000044,True,1.7,0.06389711545461933,2.5484737829697767e-06,454.0,ct,36.0,ok,1.75,1.7,1.8,0.10000000000000009,True,1.7,0.02186935626356694,1.6895283904215167e-05,455.0,tc,35.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202108221830.csv,CH-CHA_202108221300.csv,2021-08-22T18:30:00,11,35988,ok,,-160.7935290931123,2.750087998122603,1.75,1.75,1.8,0.050000000000000044,True,1.75,0.0733852641790243,0.00023734755376232384,453.0,ct,35.0,ok,1.75,1.75,1.8,0.050000000000000044,True,4.5,-0.0167133597022962,0.0010494943386578101,449.0,ct,35.0,ok,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202108221900.csv,CH-CHA_202108221900.csv,2021-08-22T19:00:00,0,36000,ok,,-167.99512625710358,3.11142072368838,1.8,1.8,1.8,0.0,True,1.7,0.06905280159462789,2.0583960101028245e-06,445.0,ct,36.0,ok,1.8,1.75,1.8,0.050000000000000044,True,1.75,0.018916386113235286,-7.243307323815326e-06,442.0,ct,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202108221930.csv,CH-CHA_202108221900.csv,2021-08-22T19:30:00,1,36000,ok,,168.55333013653262,4.391107148074922,1.8,1.75,1.8,0.050000000000000044,True,1.75,0.05144687633519188,-4.1411058516025477e-07,440.0,ct,36.0,ok,1.8,-1.7,2.2,3.9000000000000004,False,-8.75,0.02362216152955275,-1.1777618933639016e-06,455.0,ct,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.8,S2_optimal,1.8,S3_unreliable,1.8,1.8
CH-CHA_202108222000.csv,CH-CHA_202108221900.csv,2021-08-22T20:00:00,2,36000,ok,,70.33516829307156,3.995968578195457,1.8,1.75,1.8,0.050000000000000044,True,1.75,0.03834819763054801,6.509129547031759e-07,445.0,cw,36.0,ok,1.8,1.8,2.1,0.30000000000000004,True,1.8,0.017892212599778114,3.1750154271192083e-06,383.0,ct,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202108222030.csv,CH-CHA_202108221900.csv,2021-08-22T20:30:00,3,36000,ok,,-4.291878041861447,2.5653486119127833,1.7,1.7,1.8,0.10000000000000009,True,1.8,0.040030455680936605,1.148749894422536e-06,441.0,cw,34.0,ok,1.75,-4.45,8.5,12.95,False,-9.3,0.016180585954183608,4.7213299262693057e-07,455.0,tc,36.0,ok,1.7,S1_optimal,1.7,S1_optimal,1.7,1.7,1.75,S2_optimal,1.8,S3_unreliable,1.75,1.8
CH-CHA_202108222100.csv,CH-CHA_202108221900.csv,2021-08-22T21:00:00,4,36000,ok,,51.82654344596483,3.493418823490886,1.8,1.65,1.8,0.15000000000000013,True,1.75,0.03687225128055981,1.3822702194472852e-07,455.0,cw,36.0,ok,1.9,1.8,1.95,0.1499999999999999,True,7.2,0.020149421075683235,-8.066563955254018e-07,366.0,ct,38.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.9,S1_optimal,1.9,S1_optimal,1.9,1.9
CH-CHA_202108222130.csv,CH-CHA_202108221900.csv,2021-08-22T21:30:00,5,36000,ok,,28.622363923705947,3.2457839278204035,1.8,1.65,1.8,0.15000000000000013,True,1.7,0.03589755562739053,3.2563209844082064e-07,430.0,cw,36.0,ok,1.75,1.75,1.9,0.1499999999999999,True,-5.35,0.014893315088934156,5.818497572543264e-07,453.0,ct,35.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202108222200.csv,CH-CHA_202108221900.csv,2021-08-22T22:00:00,6,36000,ok,,20.87520605971387,2.2595987650940557,1.8,1.75,1.8,0.050000000000000044,True,1.75,0.04374194270925023,9.713280184119616e-07,436.0,cw,36.0,ok,1.8,1.7,1.95,0.25,True,1.75,0.03467099948416958,-8.095333221867025e-07,429.0,cw,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202108222230.csv,CH-CHA_202108221900.csv,2021-08-22T22:30:00,7,36000,ok,,-7.444486673274086,2.837912775858233,1.8,1.7,1.8,0.10000000000000009,True,1.75,0.0374855866741198,1.4723589162496315e-06,440.0,cw,36.0,ok,1.85,1.85,1.85,0.0,True,-9.65,-0.01874358032600928,-7.903030547338072e-07,429.0,ct,37.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.85,S1_optimal,1.85,S1_optimal,1.85,1.85
CH-CHA_202108222300.csv,CH-CHA_202108221900.csv,2021-08-22T23:00:00,8,36000,ok,,-22.757083380140237,2.3725361144984145,1.8,1.75,1.85,0.10000000000000009,True,1.8,0.041424954356735856,4.182987853555082e-06,430.0,ct,36.0,ok,1.75,1.75,1.85,0.10000000000000009,True,4.0,-0.01870302373725319,1.6704213703891324e-07,441.0,tc,35.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202108222330.csv,CH-CHA_202108221900.csv,2021-08-22T23:30:00,9,36000,ok,,-4.624016797110711,2.7621333431149044,1.8,1.8,1.9,0.09999999999999987,True,1.7,0.041639587273617024,2.175982742099028e-06,429.0,ct,36.0,ok,1.75,1.7,2.15,0.44999999999999996,True,1.55,-0.021853209495134206,-8.732269960067541e-07,429.0,ct,35.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.75,S1_optimal,1.75,S1_optimal,1.75,1.75
CH-CHA_202108230000.csv,CH-CHA_202108221900.csv,2021-08-23T00:00:00,10,36000,ok,,-21.013227185900604,2.314993163766603,1.8,1.75,1.8,0.050000000000000044,True,1.75,0.04347095157077677,4.0904670370283525e-06,422.0,ct,36.0,ok,1.8,-6.5,5.95,12.45,False,8.1,-0.01575460090115781,3.7561285289097215e-06,429.0,ct,35.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.8,S2_optimal,1.75,S3_unreliable,1.8,1.75
CH-CHA_202108230030.csv,CH-CHA_202108221900.csv,2021-08-23T00:30:00,11,35987,ok,,-47.408151550068645,1.3942482541914676,1.8,1.75,1.8,0.050000000000000044,True,1.75,0.034258468644515594,9.795000675503847e-07,433.0,ct,36.0,ok,1.8,1.8,1.9,0.09999999999999987,True,1.75,0.013806789635977033,8.729837656228927e-06,427.0,tc,36.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202108230100.csv,CH-CHA_202108230100.csv,2021-08-23T01:00:00,0,36000,ok,,69.67808495678877,2.1665250422544715,1.85,1.55,1.95,0.3999999999999999,True,1.85,0.023696295768284623,2.0247697548381978e-07,455.0,cw,37.0,ok,1.8,1.6,2.05,0.44999999999999973,True,-7.4,0.01642719097677937,-1.2321384719808697e-07,445.0,ct,36.0,ok,1.85,S1_optimal,1.85,S1_optimal,1.85,1.85,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8
CH-CHA_202108230130.csv,CH-CHA_202108230100.csv,2021-08-23T01:30:00,1,36000,ok,,39.190879691405506,3.8144307140957574,1.85,1.75,2.05,0.2999999999999998,True,1.75,0.02343272449487124,4.3473988342697505e-07,428.0,ct,37.0,ok,1.95,1.7,2.15,0.44999999999999996,True,6.35,-0.015414565855792874,1.023254987661102e-06,447.0,ct,39.0,ok,1.85,S1_optimal,1.85,S1_optimal,1.85,1.85,1.95,S1_optimal,1.95,S1_optimal,1.95,1.95
CH-CHA_202108230200.csv,CH-CHA_202108230100.csv,2021-08-23T02:00:00,2,36000,ok,,41.08344691396009,2.7022686475864135,1.8,1.7,1.85,0.15000000000000013,True,1.75,0.03358230310554915,0.0003055076114170583,423.0,cw,36.0,ok,1.7,-8.35,2.75,11.1,False,1.75,0.02313527265757621,2.803219695460288e-06,239.0,cw,39.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.7,S2_optimal,1.95,S3_unreliable,1.7,1.95
CH-CHA_202108230230.csv,CH-CHA_202108230100.csv,2021-08-23T02:30:00,3,36000,ok,,16.134228682418755,2.4875728989937245,1.8,1.7,1.85,0.15000000000000013,True,1.75,0.038253920517778865,1.1275273160903644e-06,455.0,cw,36.0,ok,1.9,1.85,1.95,0.09999999999999987,True,1.9,0.046053634688291475,2.0921921607580576e-06,447.0,ct,38.0,ok,1.8,S1_optimal,1.8,S1_optimal,1.8,1.8,1.9,S1_optimal,1.9,S1_optimal,1.9,1.9
